case_id,learner_group,trace,risk_1,risk_2,risk_4,repair_profile
case_ed184200f4e0e38a74c9,learner_cdf6d792248a5855c2,"[{""program"":""let v3 v6 = let v1 v2 v4 = v4 ( v6 ) in let v5 = v2 in List . fold_left v1 v5 v6"",""diagnostic"":""let v5 = v2 in ^ Error: Unbound value v2"",""error_family"":""name"",""repeat_count"":1},{""program"":""let v3 v6 = let v1 v2 v4 = v4 ( v6 ) in let v5 = v0 in List . fold_left v1 v5 v6"",""diagnostic"":""let v5 = v0 in ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v3 v6 = let v1 v2 v4 = v4 ( v6 ) in let v5 = 't0 -> 't0 in List . fold_left v1 v5 v6"",""diagnostic"":""let v5 = 't0->'t0 in ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,1,1,"[0.0,0.25,0.75,0.0]"
case_041c3002c8de345e0157,learner_c389af10e1db9fa30d,"[{""program"":""let v17 v19 v1 = if List . length v19 = List . length v1 then ( v19 , v1 ) else if List . length v19 < List . length v1 then v16 316 ( List . length v1 - List . length v19 ) @ v19 , v1 else v19 , v16 316 ( List . length v19 - List . length v1 @ v1 let v14 = v17 [ 313 ; 313 ] [ 312 ; 316 ; 316 ; 315 ] let v14 = v17 [ 312 ; 316 ; 316 ; 315 ] [ 313 ; 313 ] let rec v2 v7 = match v7 with | [ ] -> [ ] | v4 :: v20 -> if v4 = 316 then v2 v20 else v7 let v14 = v2 [ 316 ; 316 ; 316 ; 312 ; 316 ; 316 ; 315 ; 316 ; 316 ; 316 ] let v14 = v2 [ 313 ; 313 ] let v14 = v2 [ 316 ; 316 ; 316 ; 316 ] let v6 v19 v1 = let v9 ( v19 , v1 ) = let v11 v0 v8 = let ( v13 , result ) = v0 in let ( v3 , v18 ) = v8 in let v12 = v3 + v18 + v13 in let v15 = v12 / 314 in match result with | [ ] -> ( v15 , v15 :: v12 mod 314 :: [ ] ) | v4 :: v20 -> ( v15 , v15 :: v12 mod 314 :: v20 ) in let v10 = ( 316 , [ ] ) in let v5 = List . rev ( List . combine v19 v1 ) in let ( v14 , v12 ) = List . fold_left v11 v10 v5 in v12 in v2 ( v9 ( v17 v19 v1 ) ) let v14 = v6 [ 313 ; 313 ] [ 312 ; 316 ; 316 ; 315 ]"",""diagnostic"":""else v1N, v1N N (List.length v1N - List.length v1 @ v1 ^ Syntax error: ')' expected, the highlighted '(' might be unmatched"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v17 v19 v1 = if List . length v19 = List . length v1 then ( v19 , v1 ) else if List . length v19 < List . length v1 then v16 316 ( List . length v1 - List . length v19 ) @ v19 , v1 else v19 , v16 316 ( List . length v19 - List . length v1 @ v1 )"",""diagnostic"":""else v1N, v1N N (List.length v1N - List.length v1 @ v1);; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v17 v19 v1 = if List . length v19 = List . length v1 then ( v19 , v1 ) else if List . length v19 < List . length v1 then ( v16 316 ( List . length v1 - List . length v19 ) @ v19 , v1 ) else v19 , v16 316 ( List . length v19 - List . length v1 @ v1 )"",""diagnostic"":""else v1N, v1N N (List.length v1N - List.length v1 @ v1);; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,0.3333333333,0.6666666667]"
case_b5b33ff0d2431c7cac40,learner_7ac7544dbe685c844b,"[{""program"":""let v3 ( v5 , v0 ) = v2 ( fun v1 v4 -> ( v5 v4 , v5 v4 != v0 ) , v0 )"",""diagnostic"":""let v3 (v5,v0) = v2 (fun v1 v4-> (v5 v4, v5 v4 != v0), v0);; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression should not be a function, the expected type is ('a -> 'a * bool) * 'a"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v3 ( v5 , v0 ) = v2 ( ( fun v1 v4 -> ( v5 v4 , v5 v4 != v0 ) ) , v0 )"",""diagnostic"":""let v3 (v5,v0) = v2 ((fun v1 v4-> (v5 v4, v5 v4 != v0)), v0);; ^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This function expects too many arguments, it should have type 'a -> 'a * bool"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v3 ( v5 , v0 ) = v2 ( fun v1 -> ( v5 v0 , v5 v0 != v0 ) , v0 )"",""diagnostic"":""let v3 (v5,v0) = v2 (fun v1 -> (v5 v0, v5 v0 != v0), v0);; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression should not be a function, the expected type is ('a -> 'a * bool) * 'a"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.0,0.5625,0.25,0.1875]"
case_d62d193969de54ee4507,learner_c6f0e0f5ddc4cb7834,"[{""program"":""let v18 v15 v5 = let v7 ( v15 , v5 ) = let v10 v12 v6 = [ ] in let v22 = [ ] in let v9 = List . rev ( List . combine v15 v5 )"",""diagnostic"":""let v9 = List.rev (List.combine v1N v5);; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v18 v15 v5 = let v7 ( v15 , v5 ) = let v10 v12 v6 = [ ] in let v22 = [ ] in let v9 = List . rev ( List . combine v15 v5 ) in let ( v2 , v13 ) = List . fold_left v10 v22 v9 in v13 in v19 ( v7 ( v8 v15 v5 ) )"",""diagnostic"":""let (v2, v1N) = List.fold_left v1N v2N v9 in ^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type 'b * 'c"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v18 v15 v5 = let v7 ( v15 , v5 ) = let v10 v12 v6 = let v1 ( v4 , v14 ) in let v21 = v1 v12 in let v3 ( v11 , v23 ) = v23 in let v16 = v3 v12 in let v7 ( v0 , v20 ) = v0 + v20 in let v17 = ( v7 v6 ) + v21 in if v17 > 696 then ( 694 , ( v17 - 696 ) :: v16 ) else ( 695 , ( v17 ) :: v16 ) in let v22 = ( 695 , [ ] ) in let v9 = List . rev ( List . combine v15 v5 ) in let ( v2 , v13 ) = List . fold_left v10 v22 v9 in v13 in v19 ( v7 ( v8 v15 v5 ) )"",""diagnostic"":""let v1 (v4, v1N) in ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",0,0,0,"[1.0,0.0,0.0,0.0]"
case_d1ab9f84fd1900e3b065,learner_7ac7544dbe685c844b,"[{""program"":""let v4 ( v6 , v0 ) = v7 ( fun v3 v2 -> let v1 = v6 v2 in if v1 = v0 then ( v2 , true ) else v3 v1 in v7 ( v3 , v0 ) , v0"",""diagnostic"":""let v4 (v6,v0) = v7 (fun v3 v2 -> ^ Syntax error: ')' expected, the highlighted '(' might be unmatched"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v4 ( v6 , v0 ) = v7 ( ( fun v3 v2 -> let v1 = v6 v2 in if v1 = v0 then ( v2 , true ) else v3 v1 in v7 ( v3 , v0 )"",""diagnostic"":""let v4 (v6,v0) = v7 ((fun v3 v2 -> ^ Syntax error: ')' expected, the highlighted '(' might be unmatched"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v4 ( v6 , v0 ) = v7 ( let v6 v2 = let v5 = v2 * v2 * v2 in ( v5 , v5 < 476 ) in v7 ( v6 , 475 ) , v0 )"",""diagnostic"":""v7 (v6, N),v0);; ^^^^^^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a -> 'a * bool"",""error_family"":""typing"",""repeat_count"":2}]",1,1,1,"[0.0,0.3076923077,0.2307692308,0.4615384615]"
case_d073b491b8d90f370262,learner_e487a30fc9b5edf431,"[{""program"":""let v2 ( v0 , v3 ) = let v1 v4 = if v3 = ( v0 v3 ) then ( v3 , false ) else ( v3 , true ) in v5 ( v1 , v3 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v2 ( v0 , v3 ) = let v1 v4 = if v3 = ( v0 v3 ) then ( v3 , false ) else ( v0 v3 , true ) in v5 ( v1 , v3 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v2 ( v0 , v3 ) = v5 ( ( if v3 = ( v0 v3 ) then ( v3 , false ) else ( v0 v3 , true ) ) , v3 )"",""diagnostic"":""let v2 (v0,v3) = v5 ((if v3 = (v0 v3) then (v3, false) else (v0 v3, true)),v3);; ^^^^^^^^^^ Error: This expression has type 'a * 'b but an expression was expected of type 'c -> 'c * bool"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.1111111111,0.3888888889,0.0833333333,0.4166666667]"
case_3e1bf3164ac6377f2fe0,learner_f0a0d20c22a700eb7d,"[{""program"":""let rec v3 ( v2 , v8 , v0 ) = match v2 with | C4 -> v8 | C2 -> v0 | C1 ( v7 ) -> sin ( v6 +!! v3 ( v7 ) ) | C3 ( v7 ) -> cos ( v6 +!! v3 ( v7 ) ) | C5 ( v7 , v5 ) -> ( ( v3 ( v7 ) +! v3 ( v5 ) ) / 681 ) | C0 ( v7 , v5 ) -> v3 ( v7 ) +!! v3 ( v5 ) | C6 ( v7 , v5 , v1 , v4 ) -> if ( v3 ( v7 ) < v3 ( v5 ) ) then v3 ( v1 ) else v3 ( v4 )"",""diagnostic"":""| C1 (v7) -> sin(v6 +!! v3(v7)) ^^^ Error: This expression has type expr but an expression was expected of type expr * 'a * 'a"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v3 ( v2 , v8 , v0 ) = match v2 with | C4 -> v8 | C2 -> v0 | C1 v7 -> sin ( v6 +!! v3 ( v7 ) ) | C3 ( v7 ) -> cos ( v6 +!! v3 ( v7 ) ) | C5 ( v7 , v5 ) -> ( ( v3 ( v7 ) +! v3 ( v5 ) ) / 681 ) | C0 ( v7 , v5 ) -> v3 ( v7 ) +!! v3 ( v5 ) | C6 ( v7 , v5 , v1 , v4 ) -> if ( v3 ( v7 ) < v3 ( v5 ) ) then v3 ( v1 ) else v3 ( v4 )"",""diagnostic"":""| C1 v7 -> sin(v6 +!! v3(v7)) ^^^ Error: This expression has type expr but an expression was expected of type expr * 'a * 'a"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v3 ( v2 , v8 , v0 ) = match v2 with | C4 -> v8 | C2 -> v0 | C1 ( v7 ) -> sin ( v6 +!! v3 ( v7 , v8 , v0 ) ) | C3 ( v7 ) -> cos ( v6 +!! v3 ( v7 , v8 , v0 ) ) | C5 ( v7 , v5 ) -> ( ( v3 ( v7 , v8 , v0 ) +! v3 ( v5 , v8 , v0 ) ) / 681 ) | C0 ( v7 , v5 ) -> v3 ( v7 , v8 , v0 ) +!! v3 ( v5 , v8 , v0 ) | C6 ( v7 , v5 , v1 , v4 ) -> if ( v3 ( v7 , v8 , v0 ) < v3 ( v5 , v8 , v0 ) ) then v3 ( v1 , v8 , v0 ) else v3 ( v4 , v8 , v0 )"",""diagnostic"":""| C5 (v7, v5) -> ((v3(v7, v8, v0) +! v3(v5, v8, v0)) / N) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,1.0,0.0]"
case_cba10d1d2447d9043ab0,learner_ac4e5a6561ccb5227e,"[{""program"":""let v5 v3 = let rec v8 ( v4 , v6 ) = match v6 with [ ] -> v4 | v2 :: v1 -> let v0 = if ( List . mem v2 v4 ) = false then v4 @ v2 in let v7 = v1 in v8 ( v0 , v7 ) in List . rev ( v8 ( [ ] , v3 ) )"",""diagnostic"":""let v0 = if (List.mem v2 v4)=false then v4 @ v2 in ^ Error: This expression has type 'a but an expression was expected of type 'a list The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v5 v3 = let rec v8 ( v4 , v6 ) = match v6 with [ ] -> v4 | v2 :: v1 -> let v0 = if ( List . mem v2 v4 ) = false then v4 @ [ v2 ] in let v7 = v1 in v8 ( v0 , v7 ) in List . rev ( v8 ( [ ] , v3 ) )"",""diagnostic"":""let v0 = if (List.mem v2 v4)=false then v4 @ [v2] in ^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type unit"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v5 v3 = let rec v8 ( v4 , v6 ) = match v6 with [ ] -> v4 | v2 :: v1 -> let v0 = if ( List . mem v2 v4 ) = false then v4 [ ] @ [ v2 ] in let v7 = v1 in v8 ( v0 , v7 ) in List . rev ( v8 ( [ ] , v3 ) )"",""diagnostic"":""let v0 = if (List.mem v2 v4)=false then v4[] @ [v2] in ^^^^ Error: This expression has type 'a list This is not a function; it cannot be applied."",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.2,0.8,0.0]"
case_cd1bcc54bea9c225ce01,learner_f931a942ca29678fd7,"[{""program"":""let rec v5 ( v7 , v9 ) = if v9 = 341 then match v7 ( 340 , 345 ) with 340 -> v11 ( ) | 349 -> v6 ( ) else match v7 ( 340 , 348 ) with 340 -> v11 ( ) | 349 -> v6 ( ) | 345 -> v10 ( v5 ( v7 , v9 - 340 ) ) | 339 -> v1 ( v5 ( v7 , v9 - 340 ) ) | 342 -> v3 ( ( v5 ( v7 , v9 - 340 ) ) , v5 ( v7 , v9 - 340 ) ) | 343 -> v4 ( ( v5 ( v7 , v9 - 340 ) ) , v5 ( v7 , v9 - 340 ) ) | 344 -> v8 ( v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":2},{""program"":""let rec v5 ( v7 , v9 ) = if v9 = 341 then match v7 ( 340 , 345 ) with | 340 -> v11 ( ) | 349 -> v6 ( ) else match v7 ( 340 , 348 ) with | 340 -> v11 ( ) | 349 -> v6 ( ) | 345 -> v10 ( v5 ( v7 , v9 - 340 ) ) | 339 -> v1 ( v5 ( v7 , v9 - 340 ) ) | 342 -> v3 ( ( v5 ( v7 , v9 - 340 ) ) , v5 ( v7 , v9 - 340 ) ) | 343 -> v4 ( ( v5 ( v7 , v9 - 340 ) ) , v5 ( v7 , v9 - 340 ) ) | 344 -> v8 ( v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v5 ( v7 , v9 ) = if v9 = 341 then match v7 ( 340 , 345 ) with | 340 -> v11 ( ) | 349 -> v6 ( ) else match v7 ( 345 , 347 ) with | 345 -> v10 ( v5 ( v7 , v9 - 340 ) ) | 339 -> v1 ( v5 ( v7 , v9 - 340 ) ) | 342 -> v3 ( ( v5 ( v7 , v9 - 340 ) ) , v5 ( v7 , v9 - 340 ) ) | 343 -> v4 ( ( v5 ( v7 , v9 - 340 ) ) , v5 ( v7 , v9 - 340 ) ) | 344 -> v8 ( v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) ) | 348 -> v2 ( v5 ( v7 , v9 - 340 ) ) | 346 -> v0 -> ( v5 ( v7 , v9 - 340 ) , v5 ( v7 , v9 - 340 ) )"",""diagnostic"":""| N -> v0 -> ( v5(v7,v9-N), v5(v7,v9-N) );; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.0,1.0]"
case_20964c66164655e3e76f,learner_7ac7544dbe685c844b,"[{""program"":""let rec v0 v10 = let v8 = string_of_int v10 in let v5 = String . length v8 in for v1 = 792 to ( v5 - 794 ) / 793 do let v7 = v8 . [ v1 ] in v8 . [ v1 ] <- v8 . [ v10 - v1 - 794 ] ; v8 . [ v10 - v1 - 794 ] <- v7 ; done ; int_of_string v8"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v0 v10 = if v10 < 792 then [ ] else if v9 = 792 then let v3 = v6 ( string_of_int v10 ) and v9 = 794 in v0 v3 ; else let v4 = v10 / 791 and v2 = v10 mod 791 in if v4 = 792 && v2 = 792 then [ ] else v2 :: v0 v4"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":2},{""program"":""let rec v0 v10 = if v10 < 792 then [ ] else if v9 = true then let v3 = v6 ( string_of_int v10 ) and v9 = false in v0 v3 ; else let v4 = v10 / 791 and v2 = v10 mod 791 in if v4 = 792 && v2 = 792 then [ ] else v2 :: v0 v4"",""diagnostic"":""else if v9 = true then ^^^^ Error: This expression has type bool but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.5,0.5,0.0,0.0]"
case_b4512d152acfaec2f9d2,learner_9bb50ce13ae090f52f,"[{""program"":""let v0 v11 v8 = let v9 ( v11 , v8 ) = let v7 v14 v1 = let ( v5 , v15 ) = v14 in if ( v1 = [ ] && v5 > 397 ) then v5 :: v15 else v15"",""diagnostic"":""if (v1 = [] && v5 > N) then v5 :: v1N else v1N;; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v0 v11 v8 = let v9 ( v11 , v8 ) = let v7 v14 v1 = let ( v5 , v15 ) = v14 in let ( v10 , v4 ) = v1 in let v16 = v10 + v4 + v5 in ( v16 / 396 , ( ( v16 mod 396 ) :: v15 ) ) in let v12 = ( 397 , [ ] ) in let v3 = List . combine v11 v8 in let ( v2 , v13 ) = List . fold_left v7 v12 v3 in v13 in v6 ( v9 ( v17 v11 v8 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v0 v11 v8 = let v9 ( v11 , v8 ) = let v7 v14 v1 = let ( v5 , v15 ) = v1 in let ( v10 , v4 ) = v14 in let v16 = v10 + v4 + v5 in ( v16 / 396 , ( ( v16 mod 396 ) :: v15 ) ) in let v12 = ( 397 , [ ] ) in let v3 = List . combine v11 v8 in let ( v2 , v13 ) = List . fold_left v7 v12 v3 in v13 in v6 ( v9 ( v17 v11 v8 ) )"",""diagnostic"":""let (v2, v1N) = List.fold_left v7 v1N v3 in v1N ^ Error: This expression has type int * int -> int * int list -> int * int list but an expression was expected of type int * int -> int * int list -> int * int Type int list is not compatible with type int"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.5,0.5,0.0,0.0]"
case_295dab5aeab1471a5c86,learner_50f120f99329ecab16,"[{""program"":""let v14 v9 v3 = let v5 ( v9 , v3 ) = let v15 v4 v6 = match v6 with | ( v1 , v8 ) -> match v4 with | ( v10 , result ) -> if ( v1 + v8 + v10 > 308 ) then ( 305 , ( v1 + v8 + v10 ) - 307 :: result ) else ( 306 , ( v1 + v8 ) :: result ) in let v0 = ( 306 , [ ] ) in let v7 = List . combine ( List . rev v9 ) ( List . rev v3 ) in let ( v11 , v13 ) = List . fold_left v15 v0 v7 in v13 in v2 ( v5 ( v12 v9 v3 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v14 v9 v3 = let v5 ( v9 , v3 ) = let v15 v4 v6 = match v6 with | ( v1 , v8 ) -> match v4 with | ( v10 , result ) -> if ( v1 + v8 + v10 > 308 ) then ( 305 , ( v1 + v8 + v10 ) - 307 :: result ) else ( 306 , ( v1 + v8 + v10 ) :: result ) in let v0 = ( 306 , [ ] ) in let v7 = List . combine ( List . rev v9 ) ( List . rev v3 ) in let ( v11 , v13 ) = List . fold_left v15 v0 v7 in v13 in v2 ( v5 ( v12 v9 v3 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v14 v9 v3 = let v5 ( v9 , v3 ) = let v15 v4 v6 = match v6 with | ( v1 , v8 ) -> match v4 with | ( v10 , result ) -> if ( v1 + v8 + v10 > 308 ) then ( 305 , ( v1 + v8 + v10 ) - 307 :: result ) else ( 306 , ( v1 + v8 + v10 ) :: result ) in let v0 = ( 306 , [ ] ) in let v7 = 306 @ List . combine ( List . rev v9 ) ( List . rev v3 ) in let ( v11 , v13 ) = List . fold_left v15 v0 v7 in v13 in v2 ( v5 ( v12 v9 v3 ) )"",""diagnostic"":""let v7 = N@List.combine(List.rev v9)(List.rev v3) in ^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.0,0.0,1.0,0.0]"
case_9071583090f48fe3f97e,learner_18a3b7decbf736fb30,"[{""program"":""let v0 v3 = let v4 = [ ] in match v3 with | ( v2 :: v5 ) -> v0 v5 | v2 :: [ ] -> v2 :: v4"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v0 v3 = let v4 = [ ] in match v3 with | ( v2 :: v5 ) -> v0 v5 | [ ] -> v2 :: v4"",""diagnostic"":""| [] -> v2::v4;; ^ Error: Unbound value v2"",""error_family"":""name"",""repeat_count"":1},{""program"":""let v0 v3 = let v4 = [ ] in match v3 with | ( v2 :: v5 ) -> v0 v5 | v1 -> v2 :: v4"",""diagnostic"":""| v1 -> v2::v4;; ^ Error: Unbound value v2"",""error_family"":""name"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,0.0,1.0]"
case_f7590273e4d58733ee83,learner_173aa42c0749e26ea8,"[{""program"":""let v2 v3 v6 = let v7 ( v3 , v6 ) = let v4 v1 v12 = v12 in let v10 = v3 in let v11 = v6 in let ( v5 , v9 ) = List . fold_left v4 v10 v11 in v9 in v8 ( v7 ( v0 v3 v6 ) )"",""diagnostic"":""v8 (v7 (v0 v3 v6));; ^^^^^^^^^^^^^^^ Error: This expression has type int list * int list but an expression was expected of type ('a * 'b) * ('a * 'b) list Type int list is not compatible with type 'a * 'b"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 v3 v6 = let v7 ( v3 , v6 ) = let v4 v1 v12 = v12 in let v10 = v3 in let v11 = [ ] in let ( v5 , v9 ) = List . fold_left v4 v10 v11 in v9 in v8 ( v7 ( v0 v3 v6 ) )"",""diagnostic"":""v8 (v7 (v0 v3 v6));; ^^^^^^^^^^^^^^^ Error: This expression has type int list * int list but an expression was expected of type ('a * 'b) * 'c Type int list is not compatible with type 'a * 'b"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 v3 v6 = let v7 ( v3 , v6 ) = let v4 v1 v12 = v12 in let v10 = [ ] in let v11 = [ ] in let ( v5 , v9 ) = List . fold_left v4 v10 v11 in v9 in v8 ( v7 ( v0 v3 v6 ) )"",""diagnostic"":""let (v5, v9) = List.fold_left v4 v1N v1N in ^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type 'b * 'c"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.5,0.5,0.0]"
case_f3a87cb071e35eb66bff,learner_48970e81b261b343c2,"[{""program"":""let rec v0 ( v4 , v5 ) = match v5 with 241 -> if v4 ( 241 , 238 ) = 241 then v2 ( ) else v3 ( ) | v1 -> let v6 = v4 ( 242 , 240 ) in if v6 = 242 then 239"",""diagnostic"":""if v6 = N then N;; ^ Error: This expression has type int but an expression was expected of type unit"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 ( v4 , v5 ) = match v5 with 241 -> if v4 ( 241 , 238 ) = 241 then v2 ( ) else v3 ( ) | v1 -> let v6 = v4 ( 242 , 240 ) in v6"",""diagnostic"":""v6;; ^ Error: This expression has type int but an expression was expected of type expr"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 ( v4 , v5 ) = match v5 with 241 -> if v4 ( 241 , 238 ) = 241 then v2 ( ) else v3 ( ) | v1 -> let v6 = v4 ( 242 , 240 ) in if ( v6 = 242 ) then v6"",""diagnostic"":""if (v6 = N) then v6;; ^ Error: This expression has type int but an expression was expected of type unit"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.1666666667,0.0833333333,0.25,0.5]"
case_1c755d6b64baf1109ff2,learner_a5f183b862bff5ddc0,"[{""program"":""let v2 v5 = let v4 v0 v6 = match v6 with [ ] -> [ ] | v3 -> v6 v0 in let v1 = v4 374 [ ] in List . fold_left v4 v1 v5"",""diagnostic"":""v6 v0 ^ Error: This expression has type 'a list This is not v0 function; it cannot be applied."",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 v5 = let v4 v0 v6 = match v0 with [ ] -> [ ] | v3 -> v6 v0 in let v1 = v4 [ ] ( fun v6 -> v6 ) in List . fold_left v4 v1 v5"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v2 v5 = let v4 v0 v6 = match v6 with [ ] -> [ ] | v3 -> v6 v0 in let v1 = v4 374 [ ] in List . fold_left v4 v1 v5"",""diagnostic"":""v6 v0 ^ Error: This expression has type 'a list This is not v0 function; it cannot be applied."",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.3076923077,0.5384615385,0.1538461538,0.0]"
case_41e811bfd08e07f084ab,learner_0ec9d9ad34dfa970e0,"[{""program"":""let v1 v2 v0 = \""s101\"" ^ ( List . map v2 v0 ) ^ \""s102\"""",""diagnostic"":""let v1 v2 v0 = \""s\"" ^ (List.map v2 v0) ^ \""s\"";; ^^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type string"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,1.0,0.0,0.0]"
case_fcfa8ecea1aa4a79169e,learner_cdf6d792248a5855c2,"[{""program"":""let rec v2 v3 = match v3 with | v4 : v0 -> if v4 = 538 then v2 v0 else v0 | v1 -> v3"",""diagnostic"":""| v4:v0 -> if v4=N then v2 v0 ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",0,0,0,"[0.0,1.0,0.0,0.0]"
case_4a9739dff0d40ca5e069,learner_4561404ba13fa0c0a9,"[{""program"":""let v1 v4 = let v2 v3 v5 = v5 v3 in let v6 = ( ) in List . fold_left v2 v6 v4"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v1 v4 = let v2 v3 v5 = v5 v3 in let v6 = v2 in List . fold_left v2 v6 v4"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v1 v4 = let v2 v3 v5 = v5 v3 in let v6 = ( v0 ) in List . fold_left v2 v6 v4"",""diagnostic"":""let v6 = (v0) in ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,1.0,0.0]"
case_aa9657054e31507d0e54,learner_adde7e70b1ad5525b8,"[{""program"":""let rec v2 v9 v4 = match v4 with | [ ] -> \""s237\"" | v8 :: v0 -> let v3 v7 v5 = v8 ^ v9 in let v6 = \""s237\"" in let v1 = v0 in List . fold_left v3 v6 v1"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v2 v9 v4 = match v4 with | [ ] -> \""s237\"" | v8 :: v0 -> let v3 v7 v5 = v8 ^ v9 in let v6 = \""s237\"" in let v1 = [ \""s236\"" ] in List . fold_left v3 v6 v1"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v2 v9 v4 = match v4 with | [ ] -> \""s237\"" | v8 :: v0 -> let v3 v7 v5 = v8 ^ v9 in let v6 = \""s237\"" in let v1 = v2 v9 v0 in List . fold_left v3 v6 v1"",""diagnostic"":""List.fold_left v3 v6 v1;; ^ Error: This expression has type string but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.0,1.0]"
